timestamp,turbine_id,temperature_c,vibration_mm_s,rpm
16/04/2026 03:36,T-09,76.2,8.4,13.1
16/04/2026 03:37,T-08,60,6.4,17.5
16/04/2026 03:38,T-03,70.2,8.9,12.2
16/04/2026 03:39,T-02,59.7,6.4,12.3
16/04/2026 03:40,T-06,59.9,2.8,14.7
16/04/2026 03:41,T-07,67.2,18.8,17.3
16/04/2026 03:42,T-01,53.8,9.4,13.9
16/04/2026 03:43,T-06,50.7,9.6,12.6
16/04/2026 03:44,T-05,74.1,10.4,17.5
16/04/2026 03:45,T-05,55.4,9,15.3
16/04/2026 03:46,T-07,60,17.6,15.1
16/04/2026 03:47,T-03,60.9,7.3,16.6
16/04/2026 03:48,T-05,61,5.6,12.7
16/04/2026 03:49,T-08,73.2,2.8,17.2
16/04/2026 03:50,T-04,88.7,9.8,17.7
16/04/2026 03:51,T-03,52,6,15.8
16/04/2026 03:52,T-06,73.4,7.1,15.1
16/04/2026 03:53,T-07,64.6,21,14.3
16/04/2026 03:54,T-04,92.3,9.6,16.3
16/04/2026 03:55,T-09,57.5,2,15.9
16/04/2026 03:56,T-08,78.8,6.1,17.8
16/04/2026 03:57,T-05,56.6,4.2,14.2
16/04/2026 03:58,T-10,56.4,4.6,13.6
16/04/2026 03:59,T-02,75.8,9.5,12.7
16/04/2026 04:00,T-08,60.6,8.5,14
16/04/2026 04:01,T-06,55,6.1,16.7
16/04/2026 04:02,T-08,57.6,9,17.3
16/04/2026 04:03,T-04,92.3,5.9,14.8
16/04/2026 04:04,T-03,68.6,5,15.4
16/04/2026 04:05,T-04,87.4,5.2,15.7
16/04/2026 04:06,T-09,62.1,10.4,17.3
16/04/2026 04:07,T-04,89.5,5.7,13
16/04/2026 04:08,T-08,59.4,2.7,16.2
16/04/2026 04:09,T-01,66.8,11.3,13.8
16/04/2026 04:10,T-03,75.7,6,17.5
16/04/2026 04:11,T-09,76.9,9.6,12.4
16/04/2026 04:12,T-08,54.8,4.3,18
16/04/2026 04:13,T-05,64.9,8,17.4
16/04/2026 04:14,T-03,52.4,5.6,15.3
16/04/2026 04:15,T-03,75.1,4.4,13.5
16/04/2026 04:16,T-08,56.1,11,13
16/04/2026 04:17,T-04,87.7,7.9,17.8
16/04/2026 04:18,T-09,61.8,2.9,15.4
16/04/2026 04:19,T-06,71.3,9.5,14.3
16/04/2026 04:20,T-09,58.5,3.8,13.9
16/04/2026 04:21,T-08,76.3,9,16.1
16/04/2026 04:22,T-08,54.3,3,15.3
16/04/2026 04:23,T-01,79.3,11.2,12.6
16/04/2026 04:24,T-10,68.8,9,12.7
16/04/2026 04:25,T-08,69.1,10.6,14.3
16/04/2026 04:26,T-06,56.5,11.2,14.2
16/04/2026 04:27,T-01,79.7,2.2,17.3
16/04/2026 04:28,T-09,72.4,4,14.1
16/04/2026 04:29,T-04,89.2,9.9,16.9
16/04/2026 04:30,T-03,63.7,5.8,13.7
16/04/2026 04:31,T-04,88.9,7.1,16.6
16/04/2026 04:32,T-09,76.2,9.9,13.1
16/04/2026 04:33,T-06,74.3,3.7,13.6
16/04/2026 04:34,T-07,71.4,16.5,17.1
16/04/2026 04:35,T-01,54.1,2.8,14
16/04/2026 04:36,T-08,75.7,5.1,13.7
16/04/2026 04:37,T-08,72.7,5.9,14.4
16/04/2026 04:38,T-09,69.6,3,15.2
16/04/2026 04:39,T-01,51.1,4.2,12.5
16/04/2026 04:40,T-03,71.2,6.2,12.8
16/04/2026 04:41,T-07,64.1,24.2,13.9
16/04/2026 04:42,T-03,53.2,4,12
16/04/2026 04:43,T-07,63.4,22,12.7
16/04/2026 04:44,T-03,65.1,7.2,13.3
16/04/2026 04:45,T-10,66.4,5.7,14.9
16/04/2026 04:46,T-04,90.2,9.7,16.8
16/04/2026 04:47,T-04,89.2,9.7,14.7
16/04/2026 04:48,T-05,69.3,7.2,15.8
16/04/2026 04:49,T-08,66.1,2.4,13.1
16/04/2026 04:50,T-10,61.3,3.1,16.8
16/04/2026 04:51,T-02,55.8,11.3,14.1
16/04/2026 04:52,T-05,78.4,10,13.1
16/04/2026 04:53,T-02,72.4,2.5,13.9
16/04/2026 04:54,T-09,68.6,10.6,15.3
16/04/2026 04:55,T-09,69.7,8.9,12.9
16/04/2026 04:56,T-06,74.6,11.1,16.8
16/04/2026 04:57,T-07,71.5,18.1,15.6
16/04/2026 04:58,T-06,67.2,2.5,17.1
16/04/2026 04:59,T-06,63.3,7.1,13.5
16/04/2026 05:00,T-02,64.7,5.7,12.6
16/04/2026 05:01,T-09,75.1,4,12.1
16/04/2026 05:02,T-05,54.5,10.5,17.8
16/04/2026 05:03,T-07,68.4,17.3,13.1
16/04/2026 05:04,T-01,73.6,7.5,14.1
16/04/2026 05:05,T-08,57.4,6.3,17
16/04/2026 05:06,T-06,55.6,8.6,17.7
16/04/2026 05:07,T-06,57.5,3.2,15.2
16/04/2026 05:08,T-06,64.4,11.2,13.6
16/04/2026 05:09,T-03,67.7,7.5,13.4
16/04/2026 05:10,T-03,62.6,6.4,17
16/04/2026 05:11,T-07,61.4,24.2,16.2
16/04/2026 05:12,T-08,57.2,4,12.2
16/04/2026 05:13,T-10,60.5,8.1,15.5
16/04/2026 05:14,T-06,74.2,10.4,16.8
16/04/2026 05:15,T-09,58,8.8,15.7
16/04/2026 05:16,T-07,61.8,21,16.7
16/04/2026 05:17,T-08,61,11.8,17.8
16/04/2026 05:18,T-07,66.7,22.3,13.2
16/04/2026 05:19,T-02,73,2.4,17.5
16/04/2026 05:20,T-08,58.2,8,15.8
16/04/2026 05:21,T-02,69.4,6.9,12.1
16/04/2026 05:22,T-07,74.8,23.6,17.3
16/04/2026 05:23,T-10,75.5,4.2,15.8
16/04/2026 05:24,T-05,59.7,5.8,17.5
16/04/2026 05:25,T-07,73.8,20.4,16.2
16/04/2026 05:26,T-09,57.5,6.9,15.8
16/04/2026 05:27,T-03,68.2,10.6,17.7
16/04/2026 05:28,T-02,73.1,11.2,15.9
16/04/2026 05:29,T-02,66.2,11.3,12.8
16/04/2026 05:30,T-08,61.8,10.8,17.7
16/04/2026 05:31,T-05,67.1,7.1,16.2
16/04/2026 05:32,T-10,67,2.4,15.7
16/04/2026 05:33,T-06,74.5,11.4,17.9
16/04/2026 05:34,T-09,56.1,9.4,16.5
16/04/2026 05:35,T-10,52.4,7,16.2
16/04/2026 05:36,T-06,59.8,11.4,16.2
16/04/2026 05:37,T-04,93,5.5,13.5
16/04/2026 05:38,T-01,65.6,3.4,17.6
16/04/2026 05:39,T-02,65.6,5.6,12.4
16/04/2026 05:40,T-08,73.9,7.4,14.4
16/04/2026 05:41,T-04,91.9,9.2,15
16/04/2026 05:42,T-09,79.2,7.6,17.6
16/04/2026 05:43,T-10,51.2,5.9,14.8
16/04/2026 05:44,T-10,64.3,6.6,15.2
16/04/2026 05:45,T-02,75.1,3.9,16.3
16/04/2026 05:46,T-09,77.4,10.1,13.4
16/04/2026 05:47,T-08,74.3,6.9,17.3
16/04/2026 05:48,T-05,58.8,11.9,17.8
16/04/2026 05:49,T-03,56.5,3.8,17.4
16/04/2026 05:50,T-06,72.3,7,16.7
16/04/2026 05:51,T-04,94.4,5.8,16.4
16/04/2026 05:52,T-10,75.8,5.4,15.4
16/04/2026 05:53,T-01,59.1,8,17.5
16/04/2026 05:54,T-02,57.6,10.3,14.6
16/04/2026 05:55,T-04,91.6,7.7,16
16/04/2026 05:56,T-09,79.3,5.7,12.9
16/04/2026 05:57,T-01,59.3,5.5,17.7
16/04/2026 05:58,T-03,68.9,4.7,13.9
16/04/2026 05:59,T-05,59.6,11.4,12.6
16/04/2026 06:00,T-10,52.6,5.7,16
16/04/2026 06:01,T-10,53.7,9.7,17.3
16/04/2026 06:02,T-10,75.6,2.5,13.4
16/04/2026 06:03,T-06,51.9,7.1,14.4
16/04/2026 06:04,T-03,78.8,3,12.4
16/04/2026 06:05,T-04,93.6,9.3,13.4
16/04/2026 06:06,T-01,50.6,8.5,16.8
16/04/2026 06:07,T-08,68.9,9.2,14.7
16/04/2026 06:08,T-07,61,24.7,13.3
16/04/2026 06:09,T-01,78,7.4,13.4
16/04/2026 06:10,T-03,71.1,6.7,18
16/04/2026 06:11,T-05,79.1,7,13.9
16/04/2026 06:12,T-10,52.5,4.6,14.8
16/04/2026 06:13,T-09,68.8,8.5,16.2
16/04/2026 06:14,T-05,79.4,2.4,17.5
16/04/2026 06:15,T-06,53.4,3.8,12.5
16/04/2026 06:16,T-01,58.2,9.5,17.9
16/04/2026 06:17,T-10,77.1,4.2,14.6
16/04/2026 06:18,T-04,93.8,7.7,16
16/04/2026 06:19,T-03,58.2,10.6,12.3
16/04/2026 06:20,T-09,74.4,4.8,12.3
16/04/2026 06:21,T-07,70,18,17
16/04/2026 06:22,T-05,57.1,10.5,14.7
16/04/2026 06:23,T-03,60.9,11.4,14.6
16/04/2026 06:24,T-05,78.7,3.7,17.3
16/04/2026 06:25,T-10,50.4,7.9,17.7
16/04/2026 06:26,T-01,75.7,5.9,17.6
16/04/2026 06:27,T-07,66.4,24.2,16.4
16/04/2026 06:28,T-10,50.1,5,14.6
16/04/2026 06:29,T-09,68.5,2.8,16.2
16/04/2026 06:30,T-09,72.4,8.4,13.8
16/04/2026 06:31,T-06,60.6,8.8,17.6
16/04/2026 06:32,T-07,64.4,19.7,16.1
16/04/2026 06:33,T-02,75.1,7,12.9
16/04/2026 06:34,T-04,90.2,8.6,16.5
16/04/2026 06:35,T-10,75.4,8.1,12.9
16/04/2026 06:36,T-05,52.8,3.5,13.8
16/04/2026 06:37,T-04,91.5,8.6,15.7
16/04/2026 06:38,T-04,89,9.5,14.7
16/04/2026 06:39,T-06,72.3,3.3,13.1
16/04/2026 06:40,T-09,74.2,7.6,14
16/04/2026 06:41,T-07,69.6,18.6,12.8
16/04/2026 06:42,T-05,74.7,9.1,15.8
16/04/2026 06:43,T-10,54.7,3.5,17.3
16/04/2026 06:44,T-05,61,8.2,13.1
16/04/2026 06:45,T-05,59.7,11.3,17.8
16/04/2026 06:46,T-07,66.5,23.3,17.4
16/04/2026 06:47,T-01,77.8,4.2,16.5
16/04/2026 06:48,T-09,50.6,11.5,12.3
16/04/2026 06:49,T-09,69.7,10.5,15
16/04/2026 06:50,T-01,69.9,9.4,12.8
16/04/2026 06:51,T-09,75.4,2.1,16.6
16/04/2026 06:52,T-02,53.1,3.3,15.7
16/04/2026 06:53,T-04,89.3,7.7,16.5
16/04/2026 06:54,T-09,68.3,3.6,13.1
16/04/2026 06:55,T-07,74.9,24.4,17.4
16/04/2026 06:56,T-08,58,7.4,12.7
16/04/2026 06:57,T-09,55.5,5.9,14.4
16/04/2026 06:58,T-10,71.6,8.3,17.3
16/04/2026 06:59,T-06,60,10.7,13.7
16/04/2026 07:00,T-09,53.7,9.5,15.9
16/04/2026 07:01,T-01,54.9,11.8,15.9
16/04/2026 07:02,T-01,74.9,5.3,17.2
16/04/2026 07:03,T-08,60.7,10.3,17.8
16/04/2026 07:04,T-05,74.2,3.1,14.4
16/04/2026 07:05,T-01,55.5,2.2,16.5
16/04/2026 07:06,T-09,58.4,11.8,14.7
16/04/2026 07:07,T-02,71.5,7.9,13.5
16/04/2026 07:08,T-04,88.9,7.3,14.1
16/04/2026 07:09,T-06,51.5,9.1,14
16/04/2026 07:10,T-07,67.9,19.6,14.7
16/04/2026 07:11,T-08,59.1,3.7,17.3
16/04/2026 07:12,T-07,67.9,23.8,15
16/04/2026 07:13,T-08,71.6,2.4,14.3
16/04/2026 07:14,T-08,57.8,11,15.3
16/04/2026 07:15,T-10,58.8,6.8,13.5
16/04/2026 07:16,T-01,75.6,6.4,12.3
16/04/2026 07:17,T-04,88.2,8.5,17
16/04/2026 07:18,T-08,75.9,9.7,17.3
16/04/2026 07:19,T-02,58.7,9.7,15.9
16/04/2026 07:20,T-09,61.4,4.9,17.2
16/04/2026 07:21,T-03,65.5,3.3,15.2
16/04/2026 07:22,T-09,70.3,3.7,15.3
16/04/2026 07:23,T-02,64.3,5,17.3
16/04/2026 07:24,T-08,69.3,10.4,14.4
16/04/2026 07:25,T-05,57.9,7.3,12.4
16/04/2026 07:26,T-04,88.3,7.8,14.3
16/04/2026 07:27,T-03,61.9,5,17.1
16/04/2026 07:28,T-06,60.7,8.3,14
16/04/2026 07:29,T-04,90.9,5.2,16.3
16/04/2026 07:30,T-05,50,6.5,16.7
16/04/2026 07:31,T-01,64.5,5.2,15.7
16/04/2026 07:32,T-03,63.2,9,13.1
16/04/2026 07:33,T-06,59.8,11.2,17.8
16/04/2026 07:34,T-04,89.9,9.5,13.7
16/04/2026 07:35,T-04,88.6,10,17.9
16/04/2026 07:36,T-04,93.5,7.4,16.6
16/04/2026 07:37,T-01,76.2,11,14.3
16/04/2026 07:38,T-01,70.7,7.7,17.5
16/04/2026 07:39,T-02,54.8,6.5,16.5
16/04/2026 07:40,T-10,65.4,4.8,12.6
16/04/2026 07:41,T-06,53.2,5.9,14.5
16/04/2026 07:42,T-03,75.5,2.3,16.2
16/04/2026 07:43,T-07,60.6,23.9,15.2
16/04/2026 07:44,T-07,69.7,19.1,17.4
16/04/2026 07:45,T-05,79.3,9.4,17.1
16/04/2026 07:46,T-06,68.2,5.4,13.6
16/04/2026 07:47,T-07,74,22.2,15.9
16/04/2026 07:48,T-02,55,5.4,12.9
16/04/2026 07:49,T-10,78.8,2.7,15.6
16/04/2026 07:50,T-02,77.7,11.5,17
16/04/2026 07:51,T-07,72,17.3,13.3
16/04/2026 07:52,T-06,65,4.3,17.1
16/04/2026 07:53,T-05,60.6,4.7,17.5
16/04/2026 07:54,T-07,66.2,21.4,12.8
16/04/2026 07:55,T-08,54.2,4.6,17.4
16/04/2026 07:56,T-06,75.5,6.1,16.1
16/04/2026 07:57,T-07,71.1,21.8,14.9
16/04/2026 07:58,T-09,51.4,10.8,17
16/04/2026 07:59,T-01,61.3,4.6,17.6
16/04/2026 08:00,T-04,87,6.5,17
16/04/2026 08:01,T-09,63,7.5,14
16/04/2026 08:02,T-06,69.2,4.6,13.8
16/04/2026 08:03,T-02,61.9,4.5,12.1
16/04/2026 08:04,T-04,91.7,6.3,14.1
16/04/2026 08:05,T-01,64.3,3.7,17.1
16/04/2026 08:06,T-05,63.6,8.5,17.5
16/04/2026 08:07,T-10,77,4.9,17.1
16/04/2026 08:08,T-01,67.6,11.7,14.2
16/04/2026 08:09,T-07,63.4,20.6,12.5
16/04/2026 08:10,T-03,66.8,9.9,13.2
16/04/2026 08:11,T-01,56.7,3.1,15.4
16/04/2026 08:12,T-10,54.5,5.3,17.4
16/04/2026 08:13,T-06,62.9,4.9,13.6
16/04/2026 08:14,T-05,74.2,4.3,12.9
16/04/2026 08:15,T-09,70.2,9.5,16.3
16/04/2026 08:16,T-03,58,10.9,13.6
16/04/2026 08:17,T-03,58.7,11.8,12.7
16/04/2026 08:18,T-03,77.2,6,14.8
16/04/2026 08:19,T-07,63.4,22.5,17
16/04/2026 08:20,T-01,52.7,9.1,13
16/04/2026 08:21,T-09,65.1,8.9,16.7
16/04/2026 08:22,T-02,50.7,8.5,14.6
16/04/2026 08:23,T-01,72.3,8.5,13.2
16/04/2026 08:24,T-02,57.4,8.5,15.5
16/04/2026 08:25,T-03,68.9,9,13.6
16/04/2026 08:26,T-07,65.9,18.9,16.8
16/04/2026 08:27,T-10,57.8,4.9,14.9
16/04/2026 08:28,T-06,54.1,5.8,13.4
16/04/2026 08:29,T-03,68.6,6.9,16.7
16/04/2026 08:30,T-06,69,11.9,16.8
16/04/2026 08:31,T-07,73.5,19.6,16.8
16/04/2026 08:32,T-08,72.2,6.8,16
16/04/2026 08:33,T-09,53.2,8.1,12.8
16/04/2026 08:34,T-10,67,3.5,14.6
16/04/2026 08:35,T-10,54.4,10.5,14.9
16/04/2026 08:36,T-09,79.8,6.5,17.8
16/04/2026 08:37,T-02,53.2,6.4,13.7
16/04/2026 08:38,T-03,63.7,8.9,14.6
16/04/2026 08:39,T-05,57.3,8.3,12.7
16/04/2026 08:40,T-05,79.6,3.7,14.9
16/04/2026 08:41,T-04,93.4,5.6,17.9
16/04/2026 08:42,T-01,72.3,2.9,18
16/04/2026 08:43,T-05,59.2,3.6,17
16/04/2026 08:44,T-07,68.6,23.7,14.6
16/04/2026 08:45,T-03,75.8,11.9,16.9
16/04/2026 08:46,T-02,58.4,4.4,16.8
16/04/2026 08:47,T-10,67.9,10.2,12.2
16/04/2026 08:48,T-06,70.9,11.3,14.5
16/04/2026 08:49,T-01,55,3,12.4
16/04/2026 08:50,T-08,69.3,9.3,15.4
16/04/2026 08:51,T-01,67.7,11.8,17.6
16/04/2026 08:52,T-02,70,6.1,16.2
16/04/2026 08:53,T-09,56.2,9.5,12.6
16/04/2026 08:54,T-05,62.3,4.3,13.2
16/04/2026 08:55,T-02,63.1,10.9,15.9
16/04/2026 08:56,T-08,65.7,11.3,14.7
16/04/2026 08:57,T-10,76.4,6.7,12.7
16/04/2026 08:58,T-08,57.2,4.4,17.3
16/04/2026 08:59,T-10,60.7,8.8,13
16/04/2026 09:00,T-07,60.3,17.9,13.5
16/04/2026 09:01,T-02,57.3,2.2,17
16/04/2026 09:02,T-01,61.5,4.4,13.2
16/04/2026 09:03,T-03,52.3,5.6,15.8
16/04/2026 09:04,T-09,51.7,9.6,16.4
16/04/2026 09:05,T-02,67.4,11.7,17.6
16/04/2026 09:06,T-05,66.7,9.5,17.8
16/04/2026 09:07,T-01,56,10.9,14.1
16/04/2026 09:08,T-04,93.5,9.4,18
16/04/2026 09:09,T-01,54.1,9.4,12.7
16/04/2026 09:10,T-06,50.8,3.1,13
16/04/2026 09:11,T-04,94,7.5,17.1
16/04/2026 09:12,T-07,70.7,22,15.6
16/04/2026 09:13,T-02,60.9,10.9,13.8
16/04/2026 09:14,T-02,50.4,6.9,14
16/04/2026 09:15,T-08,76.5,10,15.9
16/04/2026 09:16,T-08,60.8,6,16
16/04/2026 09:17,T-04,87.9,5.8,15.5
16/04/2026 09:18,T-08,62.9,5.8,16.1
16/04/2026 09:19,T-09,55,5.1,13.6
16/04/2026 09:20,T-06,77.5,5.8,12.5
16/04/2026 09:21,T-06,59,6.7,14.9
16/04/2026 09:22,T-01,54.1,7.3,16.4
16/04/2026 09:23,T-03,62.9,6.2,12.4
16/04/2026 09:24,T-01,73.1,6,17.9
16/04/2026 09:25,T-08,51.3,6.7,15.4
16/04/2026 09:26,T-02,50.1,9.9,17.3
16/04/2026 09:27,T-01,56.4,11.5,12.7
16/04/2026 09:28,T-04,93.1,5.9,13.4
16/04/2026 09:29,T-05,76.5,6.5,16.2
16/04/2026 09:30,T-05,65.6,3.6,13.8
16/04/2026 09:31,T-04,93,10,16.8
16/04/2026 09:32,T-04,88.3,5.8,14.5
16/04/2026 09:33,T-07,61.7,23.8,12.2
16/04/2026 09:34,T-07,67.8,18.4,15.8
16/04/2026 09:35,T-08,54.9,10.1,14.2
16/04/2026 09:36,T-07,71.3,24.7,16.9
16/04/2026 09:37,T-04,86.3,9.3,12.3
16/04/2026 09:38,T-03,76.8,5,13
16/04/2026 09:39,T-10,51.2,5,13.2
16/04/2026 09:40,T-07,60.7,20.4,13
16/04/2026 09:41,T-01,76.2,5.8,16.2
16/04/2026 09:42,T-03,65.8,8.8,17.5
16/04/2026 09:43,T-10,61.8,4,14.9
16/04/2026 09:44,T-07,69.1,23.5,14.9
16/04/2026 09:45,T-07,68.3,17,15.9
16/04/2026 09:46,T-05,57.5,9.1,17.4
16/04/2026 09:47,T-02,69.7,7.1,17.3
16/04/2026 09:48,T-07,69.5,20.8,12.2
16/04/2026 09:49,T-07,74.9,19.6,12.9
16/04/2026 09:50,T-05,63.4,2.9,16.3
16/04/2026 09:51,T-06,54.7,9,17.1
16/04/2026 09:52,T-02,79,2.7,16.2
16/04/2026 09:53,T-08,77.3,4.5,13.2
16/04/2026 09:54,T-10,54.6,7.3,14.3
16/04/2026 09:55,T-09,51.7,3.9,18
16/04/2026 09:56,T-06,71,2.4,12.6
16/04/2026 09:57,T-03,70.6,3.4,16.6
16/04/2026 09:58,T-04,92.5,6,15.8
16/04/2026 09:59,T-09,79.7,6.1,12.6
16/04/2026 10:00,T-02,67.6,2.9,14.9
16/04/2026 10:01,T-05,69.4,9,15.7
16/04/2026 10:02,T-05,65,5.8,12.6
16/04/2026 10:03,T-02,77.4,6.6,12
16/04/2026 10:04,T-03,57.4,7,15.9
16/04/2026 10:05,T-10,52.3,3.5,13.8
16/04/2026 10:06,T-10,70.6,2.2,12.4
16/04/2026 10:07,T-10,57.6,5.9,12
16/04/2026 10:08,T-10,63.3,11.7,17.1
16/04/2026 10:09,T-10,53.1,4.8,12.9
16/04/2026 10:10,T-08,66.5,9,15.4
16/04/2026 10:11,T-06,70.7,10.4,15.2
16/04/2026 10:12,T-08,55.1,11.1,12.6
16/04/2026 10:13,T-07,72.3,24.6,15.5
16/04/2026 10:14,T-07,63.5,17.1,14.7
16/04/2026 10:15,T-03,51.4,8,14.1
16/04/2026 10:16,T-01,63.1,7.8,14.6
16/04/2026 10:17,T-09,76.7,7.5,15.1
16/04/2026 10:18,T-05,76.3,9.5,12.2
16/04/2026 10:19,T-02,54.5,7.6,14.9
16/04/2026 10:20,T-04,86.3,9.9,16.2
16/04/2026 10:21,T-04,87.2,5.6,14.1
16/04/2026 10:22,T-07,69,22.7,15.2
16/04/2026 10:23,T-08,50.7,2.4,16.6
16/04/2026 10:24,T-08,76.3,4.3,14.3
16/04/2026 10:25,T-05,54.7,6.8,12.8
16/04/2026 10:26,T-08,64.8,11.9,13.2
16/04/2026 10:27,T-03,66.1,11,16.5
16/04/2026 10:28,T-03,73.6,2.2,16.5
16/04/2026 10:29,T-08,55,10.5,15.6
16/04/2026 10:30,T-07,64.7,20.9,15.9
16/04/2026 10:31,T-03,61.1,9.9,12.2
16/04/2026 10:32,T-09,60.9,4.4,12.5
16/04/2026 10:33,T-05,76.1,11.7,13.4
16/04/2026 10:34,T-05,52.5,2.3,16.1
16/04/2026 10:35,T-04,94.3,7.6,12.6
16/04/2026 10:36,T-10,63.7,7.4,12.1
16/04/2026 10:37,T-01,50.2,7.9,12.5
16/04/2026 10:38,T-06,78.1,8.5,17
16/04/2026 10:39,T-08,63.5,5.1,13.1
16/04/2026 10:40,T-03,75.7,4.7,16
16/04/2026 10:41,T-03,71.1,2.7,13
16/04/2026 10:42,T-08,77.1,4.3,13.1
16/04/2026 10:43,T-06,73.4,4.4,16.7
16/04/2026 10:44,T-01,60.3,8.3,15.7
16/04/2026 10:45,T-03,69.1,2.9,14.7
16/04/2026 10:46,T-06,53.2,9.1,16.3
16/04/2026 10:47,T-09,52.6,11.8,17.3
16/04/2026 10:48,T-08,77.2,7,17.4
16/04/2026 10:49,T-04,87.8,9.8,14.8
16/04/2026 10:50,T-10,79,11,14
16/04/2026 10:51,T-01,71.3,7.5,12.7
16/04/2026 10:52,T-09,53.3,8.4,15.1
16/04/2026 10:53,T-02,72.6,8.7,14.9
16/04/2026 10:54,T-02,72.5,3.3,15.9
16/04/2026 10:55,T-09,69,3,13
16/04/2026 10:56,T-09,56.1,2.5,17
16/04/2026 10:57,T-06,61.1,8,15.2
16/04/2026 10:58,T-01,54.9,7.8,14.8
16/04/2026 10:59,T-08,53.4,2.3,17.7
16/04/2026 11:00,T-05,64.6,9.6,13.5
16/04/2026 11:01,T-09,50.7,5.2,13
16/04/2026 11:02,T-06,67.9,2.9,12.5
16/04/2026 11:03,T-02,77.2,6.5,14.6
16/04/2026 11:04,T-03,73.3,4.9,13.5
16/04/2026 11:05,T-02,59.8,7.4,12.7
16/04/2026 11:06,T-06,62.3,8.7,13.7
16/04/2026 11:07,T-04,94.3,8.4,13.7
16/04/2026 11:08,T-05,73.3,9,16.5
16/04/2026 11:09,T-02,73,8.8,17.3
16/04/2026 11:10,T-09,58.7,6.4,15
16/04/2026 11:11,T-08,76.7,8.8,16.3
16/04/2026 11:12,T-05,71,6.2,15.5
16/04/2026 11:13,T-01,69.6,6.2,12.7
16/04/2026 11:14,T-06,77.8,3.7,17.2
16/04/2026 11:15,T-07,74.9,22.6,13.8
16/04/2026 11:16,T-07,69.2,19.5,16.4
16/04/2026 11:17,T-01,62.5,8.6,16.9
16/04/2026 11:18,T-07,74.4,19.8,15.3
16/04/2026 11:19,T-01,60.1,10,14.6
16/04/2026 11:20,T-10,69.7,8.4,13.7
16/04/2026 11:21,T-07,72.2,16.9,15.3
16/04/2026 11:22,T-08,77.7,6.4,16.4
16/04/2026 11:23,T-10,52,7.2,13.9
16/04/2026 11:24,T-08,67.8,4.7,12.9
16/04/2026 11:25,T-01,64.6,8.4,17
16/04/2026 11:26,T-06,76,5.6,16.4
16/04/2026 11:27,T-10,66.7,3.9,17.5
16/04/2026 11:28,T-10,51.7,8.3,14.8
16/04/2026 11:29,T-10,74.7,9.8,12.5
16/04/2026 11:30,T-02,79.4,9.7,17.7
16/04/2026 11:31,T-07,70.2,17.5,14.6
16/04/2026 11:32,T-09,55.3,6.3,16
16/04/2026 11:33,T-06,57,11.5,16.3
16/04/2026 11:34,T-06,73.2,4.2,12.6
16/04/2026 11:35,T-04,90.6,9.7,13.1
16/04/2026 11:36,T-04,88.5,5.1,16
16/04/2026 11:37,T-06,74.6,6.8,14.8
16/04/2026 11:38,T-10,61.5,8.6,13.1
16/04/2026 11:39,T-04,89.6,6,15.3
16/04/2026 11:40,T-04,89.7,8.1,16.2
16/04/2026 11:41,T-09,53.9,8.6,13.2
16/04/2026 11:42,T-07,68.6,18,12.6
16/04/2026 11:43,T-08,65,3.4,13.6
16/04/2026 11:44,T-01,67.3,7,17.1
16/04/2026 11:45,T-06,75.8,11.8,12.2
16/04/2026 11:46,T-09,69.9,5,14.2
16/04/2026 11:47,T-02,52.4,2.3,14
16/04/2026 11:48,T-01,63.7,11.9,17
16/04/2026 11:49,T-07,60.7,22.6,15.9
16/04/2026 11:50,T-03,51.4,6,16.5
16/04/2026 11:51,T-08,74.1,11.6,12.5
16/04/2026 11:52,T-03,72.1,10.2,17.9
16/04/2026 11:53,T-08,52.1,10.5,16.4
16/04/2026 11:54,T-07,73.3,24.7,15.1
16/04/2026 11:55,T-10,63.9,8.5,17
16/04/2026 11:56,T-04,94.9,8.5,14.3
16/04/2026 11:57,T-02,70.2,10.5,17.3
16/04/2026 11:58,T-06,51,3,15.9
16/04/2026 11:59,T-07,68.6,23.4,16
16/04/2026 12:00,T-07,64.3,19.5,17.3
16/04/2026 12:01,T-02,73.6,2.6,17.9
16/04/2026 12:02,T-10,65.8,9.9,17.9
16/04/2026 12:03,T-06,61.8,8.2,12.4
16/04/2026 12:04,T-03,71.8,8.2,15.2
16/04/2026 12:05,T-05,71.5,9.6,15.4
16/04/2026 12:06,T-02,72.4,9.2,15.8
16/04/2026 12:07,T-10,53.5,12,15.2
16/04/2026 12:08,T-09,72.8,9.8,16.6
16/04/2026 12:09,T-07,70.1,17.4,12.2
16/04/2026 12:10,T-08,79.1,11,16.3
16/04/2026 12:11,T-09,72,6.5,12.7
16/04/2026 12:12,T-02,67.3,10.8,17.9
16/04/2026 12:13,T-05,56.5,8.2,17.9
16/04/2026 12:14,T-03,73.4,7.7,16
16/04/2026 12:15,T-02,73.7,11.9,15.4
16/04/2026 12:16,T-06,51.9,2.4,16.1
16/04/2026 12:17,T-10,65.4,3.8,16.4
16/04/2026 12:18,T-02,72.5,3.4,13.8
16/04/2026 12:19,T-01,53,7.3,17
16/04/2026 12:20,T-08,55.5,10.6,16.9
16/04/2026 12:21,T-08,78.3,8.2,13.2
16/04/2026 12:22,T-01,67.6,4.4,15.3
16/04/2026 12:23,T-02,78.3,3,14.3
16/04/2026 12:24,T-05,63.9,3.2,17.5
16/04/2026 12:25,T-10,59.8,9.3,17
